temp;pwm;time(s)
31.70;100;19.90
31.70;100;19.91
31.70;100;19.93
31.70;100;19.95
31.70;100;19.97
31.70;100;19.98
31.70;100;20.00
31.70;100;20.02
31.70;100;20.04
31.70;100;20.05
31.70;100;20.07
31.70;100;20.09
31.70;100;20.11
31.70;100;20.13
31.60;100;20.14
31.60;100;20.16
31.60;100;20.18
31.60;100;20.20
31.60;100;20.21
31.60;100;20.23
31.60;100;20.25
31.60;100;20.27
31.60;100;20.28
31.60;100;20.30
31.60;100;20.32
31.60;100;20.34
31.60;100;20.35
31.60;100;20.37
31.60;100;20.39
31.60;100;20.41
31.60;100;20.43
31.60;100;20.44
31.60;100;20.46
31.60;100;20.48
31.60;100;20.50
31.60;100;20.51
31.60;100;20.53
31.60;100;20.55
31.60;100;20.57
31.60;100;20.58
31.60;100;20.60
31.60;100;20.62
31.60;100;20.64
31.60;100;20.65
31.60;100;20.67
31.60;100;20.69
31.60;100;20.71
31.60;100;20.73
31.60;100;20.74
31.60;100;20.76
31.60;100;20.78
31.60;100;20.80
31.60;100;20.81
31.60;100;20.83
31.60;100;20.85
31.60;100;20.87
31.60;100;20.89
31.60;100;20.90
31.60;100;20.92
31.60;100;20.94
31.60;100;20.96
31.60;100;20.97
31.60;100;20.99
31.60;100;21.01
31.60;100;21.03
31.60;100;21.04
31.60;100;21.06
31.60;100;21.08
31.60;100;21.10
31.60;100;21.11
31.60;100;21.13
31.60;100;21.15
31.60;100;21.17
31.60;100;21.19
31.60;100;21.20
31.60;100;21.22
31.60;100;21.24
31.60;100;21.26
31.60;100;21.27
31.60;100;21.29
31.60;100;21.31
31.60;100;21.33
31.60;100;21.35
31.60;100;21.36
31.60;100;21.38
31.60;100;21.40
31.60;100;21.42
31.60;100;21.43
31.60;100;21.45
31.60;100;21.47
31.60;100;21.49
31.60;100;21.50
31.60;100;21.52
31.60;100;21.54
31.60;100;21.56
31.60;100;21.57
31.60;100;21.59
31.60;100;21.61
31.60;100;21.63
31.60;100;21.65
31.60;100;21.66
31.60;100;21.68
31.60;100;21.70
31.60;100;21.72
31.60;100;21.73
31.60;100;21.75
31.60;100;21.77
31.60;100;21.79
31.60;100;21.80
31.60;100;21.82
31.60;100;21.84
31.60;100;21.86
31.60;100;21.88
31.60;100;21.89
31.60;100;21.91
31.60;100;21.93
31.60;100;21.95
31.60;100;21.96
31.60;100;21.98
31.60;100;22.00
31.60;100;22.02
31.60;100;22.03
31.60;100;22.05
31.60;100;22.07
31.60;100;22.09
31.60;100;22.10
31.60;100;22.12
31.60;100;22.14
31.50;100;22.16
31.50;100;22.17
31.50;100;22.19
31.50;100;22.21
31.50;100;22.23
31.50;100;22.25
31.50;100;22.26
31.50;100;22.28
31.50;100;22.30
31.50;100;22.32
31.50;100;22.33
31.50;100;22.35
31.50;100;22.37
31.50;100;22.39
31.50;100;22.40
31.50;100;22.42
31.50;100;22.44
31.50;100;22.46
31.50;100;22.48
31.50;100;22.49
31.50;100;22.51
31.50;100;22.53
31.50;100;22.55
31.50;100;22.56
31.50;100;22.58
31.50;100;22.60
31.50;100;22.62
31.50;100;22.63
31.50;100;22.65
31.50;100;22.67
31.50;100;22.69
31.50;100;22.71
31.50;100;22.72
31.50;100;22.74
31.50;100;22.76
31.50;100;22.78
31.50;100;22.79
31.50;100;22.81
31.50;100;22.83
31.50;100;22.85
31.50;100;22.86
31.50;100;22.88
31.50;100;22.90
31.50;100;22.92
31.50;100;22.94
31.50;100;22.95
31.50;100;22.97
31.50;100;22.99
31.50;100;23.01
31.50;100;23.02
31.50;100;23.04
31.50;100;23.06
31.50;100;23.08
31.50;100;23.09
31.50;100;23.11
31.50;100;23.13
31.50;100;23.15
31.50;100;23.16
31.50;100;23.18
31.50;100;23.20
31.50;100;23.22
31.50;100;23.24
31.50;100;23.25
31.50;100;23.27
31.50;100;23.29
31.50;100;23.31
31.50;100;23.32
31.50;100;23.34
31.50;100;23.36
31.50;100;23.38
31.50;100;23.40
31.50;100;23.41
31.50;100;23.43
31.50;100;23.45
31.50;100;23.47
31.50;100;23.48
31.50;100;23.50
31.50;100;23.52
31.50;100;23.54
31.50;100;23.55
31.50;100;23.57
31.50;100;23.59
31.50;100;23.61
31.50;100;23.62
31.50;100;23.64
31.50;100;23.66
31.50;100;23.68
31.50;100;23.70
31.50;100;23.71
31.50;100;23.73
31.50;100;23.75
31.50;100;23.77
31.50;100;23.78
31.50;100;23.80
31.50;100;23.82
31.50;100;23.84
31.50;100;23.85
31.50;100;23.87
31.50;100;23.89
31.50;100;23.91
31.50;100;23.93
31.50;100;23.94
