temp;pwm;time(s)
26.90;19;1103.01
26.90;19;1104.02
26.90;19;1105.01
26.90;19;1106.02
26.90;19;1107.01
26.90;19;1108.02
26.90;19;1109.01
26.90;19;1110.02
26.90;19;1111.01
26.90;19;1112.02
26.90;19;1113.01
26.90;19;1114.02
26.90;19;1115.01
26.90;19;1116.02
26.90;19;1117.01
26.90;19;1118.02
26.90;19;1119.01
26.90;19;1120.02
26.90;19;1121.01
26.90;19;1122.02
26.90;19;1123.01
26.90;19;1124.02
26.90;19;1125.01
26.90;19;1126.03
26.90;19;1127.01
26.90;19;1128.02
26.90;19;1129.01
26.90;19;1130.02
26.90;19;1131.01
26.90;19;1132.02
26.90;19;1133.01
26.90;19;1134.02
26.90;19;1135.01
26.90;19;1136.02
26.90;19;1137.01
26.90;19;1138.02
26.90;19;1139.01
26.90;20;1140.02
26.90;20;1141.01
26.90;20;1142.02
26.90;20;1143.01
26.90;20;1144.02
26.90;20;1145.01
26.90;20;1146.02
26.90;20;1147.01
26.90;20;1148.02
26.90;20;1149.01
26.90;20;1150.02
26.90;20;1151.01
26.90;20;1152.02
26.90;20;1153.01
26.90;20;1154.02
26.90;20;1155.01
26.90;20;1156.02
26.90;20;1157.01
26.90;20;1158.02
26.90;20;1159.01
26.90;20;1160.02
26.90;20;1161.01
26.90;20;1162.02
26.90;20;1163.01
26.80;20;1164.02
26.80;20;1165.01
26.80;20;1166.02
26.80;20;1167.01
26.80;20;1168.02
26.80;20;1169.01
26.80;20;1170.02
26.80;20;1171.01
26.80;20;1172.02
26.80;20;1173.01
26.80;20;1174.02
26.80;20;1175.01
26.80;20;1176.02
26.80;20;1177.01
26.80;20;1178.02
26.80;20;1179.01
26.80;20;1180.02
26.80;20;1181.01
26.80;20;1182.02
26.80;20;1183.01
26.80;20;1184.02
26.80;20;1185.01
26.80;20;1186.02
26.80;20;1187.01
26.80;20;1188.02
26.80;20;1189.01
26.80;20;1190.02
26.80;20;1191.01
26.80;20;1192.02
26.80;20;1193.01
26.80;20;1194.02
26.80;20;1195.01
26.80;20;1196.02
26.80;20;1197.02
26.80;20;1198.02
26.80;20;1199.01
26.80;21;1200.02
26.80;21;1201.01
26.80;21;1202.02
26.80;21;1203.01
26.80;21;1204.02
26.80;21;1205.01
26.80;21;1206.02
26.80;21;1207.01
26.80;21;1208.02
26.80;21;1209.01
26.80;21;1210.02
26.80;21;1211.01
26.80;21;1212.02
26.80;21;1213.01
26.80;21;1214.02
26.80;21;1215.01
26.80;21;1216.02
26.80;21;1217.01
26.80;21;1218.02
26.80;21;1219.01
26.80;21;1220.02
26.80;21;1221.01
26.80;21;1222.02
26.80;21;1223.01
26.80;21;1224.02
26.80;21;1225.02
26.80;21;1226.02
26.80;21;1227.01
26.80;21;1228.02
26.80;21;1229.01
26.80;21;1230.02
26.80;21;1231.01
26.80;21;1232.02
26.80;21;1233.01
26.80;21;1234.02
26.80;21;1235.01
26.80;21;1236.02
26.80;21;1237.01
26.80;21;1238.02
26.80;21;1239.01
26.80;21;1240.03
26.80;21;1241.01
26.80;21;1242.02
26.80;21;1243.01
26.80;21;1244.02
26.80;21;1245.01
26.80;21;1246.02
26.80;21;1247.01
26.80;21;1248.02
26.80;21;1249.01
26.80;21;1250.02
26.80;21;1251.01
26.80;21;1252.02
26.80;21;1253.01
26.80;21;1254.02
26.80;21;1255.01
26.80;21;1256.02
26.80;21;1257.01
26.80;21;1258.02
26.80;21;1259.01
