apagar;temp;pwm;time(s)
17:02:15.854;29.10;50;2983.00
17:02:16.820;29.10;50;2984.00
17:02:17.838;29.10;50;2985.00
17:02:18.827;29.10;50;2986.00
17:02:19.847;29.10;50;2987.00
17:02:20.836;29.10;50;2988.00
17:02:21.855;29.10;50;2989.00
17:02:22.842;29.10;50;2990.00
17:02:23.863;29.10;50;2991.00
17:02:24.854;29.10;50;2992.00
17:02:25.826;29.10;50;2993.00
17:02:26.862;29.10;50;2994.00
17:02:27.861;29.10;50;2995.00
17:02:28.848;29.10;50;2996.00
17:02:29.868;29.10;50;2997.00
17:02:30.858;29.10;50;2998.00
17:02:31.833;29.10;50;2999.00
17:02:32.871;29.10;51;3000.00
17:02:33.843;29.10;51;3001.00
17:02:34.867;29.10;51;3002.00
17:02:35.841;29.10;51;3003.00
17:02:36.863;29.10;51;3004.00
17:02:37.859;29.10;51;3005.00
17:02:38.867;29.00;51;3006.00
17:02:39.856;29.00;51;3007.00
17:02:40.887;29.10;51;3008.00
17:02:41.874;29.10;51;3009.00
17:02:42.862;29.00;51;3010.00
17:02:43.882;29.00;51;3011.00
17:02:44.873;29.00;51;3012.00
17:02:45.850;29.00;51;3013.00
17:02:46.886;29.10;51;3014.00
17:02:47.892;29.10;51;3015.00
17:02:48.864;29.00;51;3016.00
17:02:49.887;29.00;51;3017.00
17:02:50.877;29.10;51;3018.00
17:02:51.865;29.10;51;3019.00
17:02:52.888;29.00;51;3020.00
17:02:53.862;29.00;51;3021.00
17:02:54.900;29.00;51;3022.00
17:02:55.862;29.00;51;3023.00
17:02:56.895;29.00;51;3024.00
17:02:57.872;29.00;51;3025.00
17:02:58.911;29.00;51;3026.00
17:02:59.889;29.00;51;3027.00
17:03:00.908;29.00;51;3028.00
17:03:01.895;29.00;51;3029.00
17:03:02.916;29.00;51;3030.00
17:03:03.884;29.00;51;3031.00
17:03:04.875;29.00;51;3032.00
17:03:05.883;29.00;51;3033.00
17:03:06.895;29.00;51;3034.00
17:03:07.892;29.00;51;3035.00
17:03:08.916;29.00;51;3036.00
17:03:09.891;29.00;51;3037.00
17:03:10.912;29.00;51;3038.00
17:03:11.915;29.00;51;3039.00
17:03:12.889;29.00;51;3040.00
17:03:13.925;29.00;51;3041.00
17:03:14.897;29.00;51;3042.00
17:03:15.887;29.00;51;3043.00
17:03:16.908;29.00;51;3044.00
17:03:17.896;29.00;51;3045.00
17:03:18.906;29.00;51;3046.00
17:03:19.927;29.00;51;3047.00
17:03:20.932;29.00;51;3048.00
17:03:21.919;29.00;51;3049.00
17:03:22.940;29.00;51;3050.00
17:03:23.939;29.00;51;3051.00
17:03:24.913;29.00;51;3052.00
17:03:25.919;29.00;51;3053.00
17:03:26.913;29.00;51;3054.00
17:03:27.917;29.00;51;3055.00
17:03:28.933;29.00;51;3056.00
17:03:29.936;29.00;51;3057.00
17:03:30.910;29.00;51;3058.00
17:03:31.926;29.00;51;3059.00
17:03:32.916;29.00;52;3060.00
17:03:33.938;29.00;52;3061.00
17:03:34.928;29.00;52;3062.00
17:03:35.949;29.00;52;3063.00
17:03:36.959;29.00;52;3064.00
17:03:37.932;29.00;52;3065.00
17:03:38.955;29.00;52;3066.00
17:03:39.931;29.00;52;3067.00
17:03:40.966;29.00;52;3068.00
17:03:41.934;29.00;52;3069.00
17:03:42.949;29.00;52;3070.00
17:03:43.933;29.00;52;3071.00
17:03:44.944;29.00;52;3072.00
17:03:45.964;29.00;52;3073.00
17:03:46.960;29.00;52;3074.00
17:03:47.950;29.00;52;3075.00
17:03:48.939;29.00;52;3076.00
17:03:49.948;29.00;52;3077.00
17:03:50.934;29.00;52;3078.00
17:03:51.947;29.00;52;3079.00
17:03:52.969;29.00;52;3080.00
17:03:53.957;29.00;52;3081.00
17:03:54.959;29.00;52;3082.00
17:03:55.978;29.00;52;3083.00
17:03:56.967;29.00;52;3084.00
17:03:57.942;29.00;52;3085.00
17:03:58.978;29.00;52;3086.00
17:03:59.946;29.00;52;3087.00
17:04:00.947;28.90;52;3088.00
17:04:01.967;28.90;52;3089.00
17:04:02.986;29.00;52;3090.00
17:04:03.973;29.00;52;3091.00
17:04:04.954;29.00;52;3092.00
17:04:05.961;29.00;52;3093.00
17:04:06.994;29.00;52;3094.00
17:04:07.958;29.00;52;3095.00
17:04:09.000;29.00;52;3096.00
17:04:09.987;29.00;52;3097.00
17:04:10.958;28.90;52;3098.00
17:04:11.993;28.90;52;3099.00
17:04:12.976;28.90;52;3100.00
17:04:13.974;28.90;52;3101.00
17:04:14.981;28.90;52;3102.00
17:04:15.987;28.90;52;3103.00
17:04:16.976;29.00;52;3104.00
17:04:18.005;29.00;52;3105.00
17:04:18.978;28.90;52;3106.00
17:04:19.965;28.90;52;3107.00
17:04:20.976;28.90;52;3108.00
17:04:21.992;28.90;52;3109.00
17:04:23.012;28.90;52;3110.00
17:04:24.001;28.90;52;3111.00
17:04:24.986;28.90;52;3112.00
17:04:26.011;28.90;52;3113.00
17:04:26.982;28.90;52;3114.00
17:04:27.978;28.90;52;3115.00
17:04:28.985;28.90;52;3116.00
17:04:30.005;28.90;52;3117.00
17:04:30.994;28.90;52;3118.00
17:04:31.979;28.90;52;3119.00
17:04:33.013;28.90;53;3120.00
17:04:34.001;28.90;53;3121.00
17:04:35.033;28.90;53;3122.00
17:04:36.023;28.90;53;3123.00
17:04:36.994;28.90;53;3124.00
17:04:38.014;28.90;53;3125.00
17:04:39.021;28.90;53;3126.00
17:04:40.036;28.90;53;3127.00
17:04:41.008;28.90;53;3128.00
17:04:42.029;28.90;53;3129.00
17:04:42.999;28.90;53;3130.00
17:04:44.034;28.90;53;3131.00
17:04:45.006;28.90;53;3132.00
17:04:45.995;28.90;53;3133.00
17:04:47.013;28.90;53;3134.00
17:04:48.039;28.90;53;3135.00
17:04:49.014;28.90;53;3136.00
17:04:50.035;28.90;53;3137.00
17:04:51.010;28.90;53;3138.00
17:04:52.013;28.90;53;3139.00
17:04:53.033;28.90;53;3140.00
17:04:54.021;28.90;53;3141.00
17:04:55.054;28.90;53;3142.00
17:04:56.035;28.90;53;3143.00
17:04:57.056;28.90;53;3144.00
17:04:58.044;28.90;53;3145.00
17:04:59.020;28.90;53;3146.00
17:05:00.026;28.90;53;3147.00
17:05:01.039;28.90;53;3148.00
17:05:02.026;28.90;53;3149.00
17:05:03.066;28.90;53;3150.00
17:05:04.055;28.90;53;3151.00
17:05:05.024;28.90;53;3152.00
17:05:06.020;28.90;53;3153.00
17:05:07.066;28.90;53;3154.00
17:05:08.050;28.90;53;3155.00
17:05:09.055;28.90;53;3156.00
17:05:10.043;28.90;53;3157.00
17:05:11.063;28.90;53;3158.00
17:05:12.050;28.90;53;3159.00
17:05:13.070;28.90;53;3160.00
17:05:14.056;28.90;53;3161.00
17:05:15.043;28.90;53;3162.00
17:05:16.064;28.90;53;3163.00
17:05:17.037;28.90;53;3164.00
17:05:18.073;28.90;53;3165.00
17:05:19.084;28.90;53;3166.00
17:05:20.073;28.90;53;3167.00
17:05:21.053;28.90;53;3168.00
17:05:22.071;28.90;53;3169.00
17:05:23.063;28.90;53;3170.00
17:05:24.079;28.90;53;3171.00
17:05:25.052;28.80;53;3172.00
17:05:26.086;28.80;53;3173.00
17:05:27.073;28.90;53;3174.00
17:05:28.091;28.90;53;3175.00
17:05:29.078;28.90;53;3176.00
17:05:30.075;28.90;53;3177.00
17:05:31.094;28.90;53;3178.00
17:05:32.061;28.90;53;3179.00
17:05:33.097;28.90;54;3180.00
17:05:34.097;28.90;54;3181.00
17:05:35.082;28.90;54;3182.00
17:05:36.061;28.90;54;3183.00
17:05:37.079;28.90;54;3184.00
17:05:38.087;28.90;54;3185.00
17:05:39.104;28.80;54;3186.00
17:05:40.085;28.80;54;3187.00
17:05:41.105;28.90;54;3188.00
17:05:42.090;28.90;54;3189.00
17:05:43.112;28.80;54;3190.00
17:05:44.094;28.80;54;3191.00
17:05:45.078;28.80;54;3192.00
17:05:46.097;28.80;54;3193.00
17:05:47.090;28.80;54;3194.00
17:05:48.085;28.80;54;3195.00
17:05:49.080;28.80;54;3196.00
17:05:50.095;28.80;54;3197.00
17:05:51.101;28.80;54;3198.00
17:05:52.083;28.80;54;3199.00
17:05:53.099;28.80;54;3200.00
17:05:54.089;28.80;54;3201.00
17:05:55.111;28.80;54;3202.00
17:05:56.083;28.80;54;3203.00
17:05:57.093;28.80;54;3204.00
17:05:58.114;28.80;54;3205.00
17:05:59.105;28.80;54;3206.00
17:06:00.111;28.80;54;3207.00
17:06:01.130;28.80;54;3208.00
17:06:02.117;28.80;54;3209.00
17:06:03.091;28.80;54;3210.00
17:06:04.098;28.80;54;3211.00
17:06:05.116;28.80;54;3212.00
17:06:06.100;28.80;54;3213.00
17:06:07.119;28.80;54;3214.00
17:06:08.130;28.80;54;3215.00
17:06:09.118;28.80;54;3216.00
17:06:10.122;28.80;54;3217.00
17:06:11.133;28.80;54;3218.00
17:06:12.105;28.80;54;3219.00
17:06:13.113;28.80;54;3220.00
17:06:14.100;28.80;54;3221.00
17:06:15.122;28.80;54;3222.00
17:06:16.113;28.80;54;3223.00
17:06:17.135;28.80;54;3224.00
17:06:18.126;28.80;54;3225.00
17:06:19.145;28.80;54;3226.00
17:06:20.134;28.80;54;3227.00
17:06:21.145;28.80;54;3228.00
17:06:22.112;28.80;54;3229.00
17:06:23.135;28.80;54;3230.00
17:06:24.127;28.80;54;3231.00
17:06:25.125;28.80;54;3232.00
17:06:26.145;28.80;54;3233.00
17:06:27.119;28.80;54;3234.00
17:06:28.127;28.80;54;3235.00
17:06:29.164;28.80;54;3236.00
17:06:30.155;28.80;54;3237.00
17:06:31.131;28.80;54;3238.00
17:06:32.117;28.80;54;3239.00
17:06:33.122;28.80;55;3240.00
17:06:34.144;28.80;55;3241.00
17:06:35.128;28.80;55;3242.00
17:06:36.135;28.80;55;3243.00
17:06:37.133;28.80;55;3244.00
17:06:38.143;28.80;55;3245.00
17:06:39.149;28.80;55;3246.00
17:06:40.170;28.80;55;3247.00
17:06:41.162;28.80;55;3248.00
17:06:42.134;28.80;55;3249.00
17:06:43.155;28.80;55;3250.00
17:06:44.144;28.80;55;3251.00
17:06:45.165;28.80;55;3252.00
17:06:46.162;28.80;55;3253.00
17:06:47.183;28.80;55;3254.00
17:06:48.171;28.80;55;3255.00
17:06:49.146;28.80;55;3256.00
17:06:50.167;28.80;55;3257.00
17:06:51.174;28.80;55;3258.00
17:06:52.149;28.80;55;3259.00
17:06:53.152;28.80;55;3260.00
17:06:54.172;28.80;55;3261.00
17:06:55.145;28.80;55;3262.00
17:06:56.167;28.80;55;3263.00
17:06:57.181;28.80;55;3264.00
17:06:58.156;28.80;55;3265.00
17:06:59.177;28.80;55;3266.00
17:07:00.184;28.80;55;3267.00
17:07:01.173;28.80;55;3268.00
17:07:02.184;28.80;55;3269.00
17:07:03.157;28.80;55;3270.00
17:07:04.191;28.80;55;3271.00
17:07:05.165;28.80;55;3272.00
17:07:06.199;28.80;55;3273.00
17:07:07.172;28.80;55;3274.00
17:07:08.173;28.80;55;3275.00
17:07:09.192;28.80;55;3276.00
17:07:10.183;28.80;55;3277.00
17:07:11.216;28.80;55;3278.00
17:07:12.199;28.80;55;3279.00
17:07:13.173;28.80;55;3280.00
17:07:14.193;28.80;55;3281.00
17:07:15.180;28.80;55;3282.00
17:07:16.199;28.80;55;3283.00
17:07:17.206;28.80;55;3284.00
17:07:18.187;28.80;55;3285.00
17:07:19.205;28.80;55;3286.00
17:07:20.212;28.80;55;3287.00
17:07:21.186;28.80;55;3288.00
17:07:22.209;28.80;55;3289.00
17:07:23.183;28.80;55;3290.00
17:07:24.203;28.80;55;3291.00
17:07:25.209;28.70;55;3292.00
17:07:26.214;28.70;55;3293.00
17:07:27.214;28.80;55;3294.00
17:07:28.219;28.80;55;3295.00
17:07:29.192;28.70;55;3296.00
17:07:30.182;28.70;55;3297.00
17:07:31.191;28.80;55;3298.00
17:07:32.217;28.80;55;3299.00
17:07:33.188;28.70;56;3300.00
17:07:34.193;28.70;56;3301.00
17:07:35.208;28.80;56;3302.00
17:07:36.229;28.80;56;3303.00
17:07:37.201;28.70;56;3304.00
17:07:38.189;28.70;56;3305.00
17:07:39.206;28.70;56;3306.00
17:07:40.220;28.70;56;3307.00
17:07:41.193;28.70;56;3308.00
17:07:42.228;28.70;56;3309.00
17:07:43.209;28.70;56;3310.00
17:07:44.216;28.70;56;3311.00
17:07:45.224;28.70;56;3312.00
17:07:46.212;28.70;56;3313.00
17:07:47.224;28.70;56;3314.00
17:07:48.242;28.70;56;3315.00
17:07:49.229;28.70;56;3316.00
17:07:50.202;28.70;56;3317.00
17:07:51.223;28.70;56;3318.00
17:07:52.212;28.70;56;3319.00
17:07:53.209;28.70;56;3320.00
17:07:54.222;28.70;56;3321.00
17:07:55.243;28.70;56;3322.00
17:07:56.214;28.70;56;3323.00
17:07:57.238;28.70;56;3324.00
17:07:58.257;28.70;56;3325.00
17:07:59.247;28.70;56;3326.00
17:08:00.213;28.70;56;3327.00
17:08:01.234;28.70;56;3328.00
17:08:02.221;28.70;56;3329.00
17:08:03.230;28.70;56;3330.00
17:08:04.253;28.70;56;3331.00
17:08:05.226;28.70;56;3332.00
17:08:06.231;28.70;56;3333.00
17:08:07.268;28.70;56;3334.00
17:08:08.236;28.70;56;3335.00
17:08:09.245;28.70;56;3336.00
17:08:10.266;28.70;56;3337.00
17:08:11.254;28.70;56;3338.00
17:08:12.228;28.70;56;3339.00
17:08:13.271;28.70;56;3340.00
17:08:14.246;28.70;56;3341.00
17:08:15.280;28.70;56;3342.00
17:08:16.253;28.70;56;3343.00
17:08:17.243;28.70;56;3344.00
17:08:18.263;28.70;56;3345.00
17:08:19.271;28.70;56;3346.00
17:08:20.258;28.70;56;3347.00
17:08:21.279;28.70;56;3348.00
17:08:22.263;28.70;56;3349.00
17:08:23.284;28.70;56;3350.00
17:08:24.260;28.70;56;3351.00
17:08:25.250;28.70;56;3352.00
17:08:26.270;28.70;56;3353.00
17:08:27.260;28.70;56;3354.00
17:08:28.281;28.70;56;3355.00
17:08:29.282;28.60;56;3356.00
17:08:30.253;28.60;56;3357.00
17:08:31.289;28.70;56;3358.00
17:08:32.276;28.70;56;3359.00
17:08:33.296;28.60;57;3360.00
17:08:34.301;28.60;57;3361.00
17:08:35.272;28.60;57;3362.00
17:08:36.260;28.60;57;3363.00
17:08:37.283;28.60;57;3364.00
17:08:38.262;28.60;57;3365.00
17:08:39.282;28.70;57;3366.00
17:08:40.273;28.70;57;3367.00
17:08:41.293;28.70;57;3368.00
17:08:42.281;28.70;57;3369.00
17:08:43.301;28.60;57;3370.00
17:08:44.300;28.60;57;3371.00
17:08:45.292;28.60;57;3372.00
17:08:46.280;28.60;57;3373.00
17:08:47.292;28.60;57;3374.00
17:08:48.315;28.60;57;3375.00
17:08:49.321;28.60;57;3376.00
17:08:50.309;28.60;57;3377.00
17:08:51.281;28.60;57;3378.00
17:08:52.318;28.60;57;3379.00
17:08:53.323;28.60;57;3380.00
17:08:54.312;28.60;57;3381.00
17:08:55.291;28.60;57;3382.00
17:08:56.312;28.60;57;3383.00
17:08:57.302;28.60;57;3384.00
17:08:58.324;28.60;57;3385.00
17:08:59.323;28.60;57;3386.00
17:09:00.314;28.60;57;3387.00
17:09:01.337;28.70;57;3388.00
17:09:02.312;28.70;57;3389.00
17:09:03.318;28.70;57;3390.00
17:09:04.310;28.70;57;3391.00
17:09:05.329;28.70;57;3392.00
17:09:06.315;28.70;57;3393.00
17:09:07.324;28.60;57;3394.00
17:09:08.303;28.60;57;3395.00
17:09:09.313;28.60;57;3396.00
17:09:10.304;28.60;57;3397.00
17:09:11.321;28.60;57;3398.00
17:09:12.326;28.60;57;3399.00
17:09:13.346;28.60;57;3400.00
17:09:14.323;28.60;57;3401.00
17:09:15.345;28.60;57;3402.00
17:09:16.351;28.60;57;3403.00
17:09:17.326;28.60;57;3404.00
17:09:18.315;28.60;57;3405.00
17:09:19.338;28.60;57;3406.00
17:09:20.324;28.60;57;3407.00
17:09:21.345;28.60;57;3408.00
17:09:22.327;28.60;57;3409.00
17:09:23.348;28.70;57;3410.00
17:09:24.324;28.70;57;3411.00
17:09:25.350;28.60;57;3412.00
17:09:26.323;28.60;57;3413.00
17:09:27.355;28.60;57;3414.00
17:09:28.340;28.60;57;3415.00
17:09:29.362;28.60;57;3416.00
17:09:30.349;28.60;57;3417.00
17:09:31.364;28.60;57;3418.00
17:09:32.337;28.60;57;3419.00
17:09:33.361;28.60;58;3420.00
17:09:34.358;28.60;58;3421.00
17:09:35.362;28.70;58;3422.00
17:09:36.377;28.70;58;3423.00
17:09:37.389;28.60;58;3424.00
17:09:38.350;28.60;58;3425.00
17:09:39.375;28.60;58;3426.00
17:09:40.348;28.60;58;3427.00
17:09:41.368;28.60;58;3428.00
17:09:42.363;28.60;58;3429.00
17:09:43.360;28.60;58;3430.00
17:09:44.375;28.60;58;3431.00
17:09:45.393;28.60;58;3432.00
17:09:46.379;28.60;58;3433.00
17:09:47.362;28.60;58;3434.00
17:09:48.384;28.60;58;3435.00
17:09:49.358;28.60;58;3436.00
17:09:50.387;28.60;58;3437.00
17:09:51.361;28.60;58;3438.00
17:09:52.397;28.60;58;3439.00
17:09:53.372;28.60;58;3440.00
17:09:54.395;28.60;58;3441.00
17:09:55.366;28.60;58;3442.00
17:09:56.373;28.60;58;3443.00
17:09:57.379;28.60;58;3444.00
17:09:58.365;28.60;58;3445.00
17:09:59.402;28.60;58;3446.00
17:10:00.363;28.60;58;3447.00
17:10:01.382;28.60;58;3448.00
17:10:02.397;28.60;58;3449.00
17:10:03.388;28.60;58;3450.00
17:10:04.412;28.60;58;3451.00
17:10:05.399;28.60;58;3452.00
17:10:06.412;28.60;58;3453.00
17:10:07.380;28.60;58;3454.00
17:10:08.379;28.60;58;3455.00
17:10:09.389;28.60;58;3456.00
17:10:10.409;28.60;58;3457.00
17:10:11.416;28.60;58;3458.00
17:10:12.419;28.60;58;3459.00
17:10:13.421;28.60;58;3460.00
17:10:14.395;28.60;58;3461.00
17:10:15.407;28.60;58;3462.00
17:10:16.385;28.60;58;3463.00
17:10:17.400;28.60;58;3464.00
17:10:18.420;28.60;58;3465.00
17:10:19.397;28.60;58;3466.00
17:10:20.431;28.60;58;3467.00
17:10:21.403;28.60;58;3468.00
17:10:22.402;28.60;58;3469.00
17:10:23.423;28.60;58;3470.00
17:10:24.425;28.60;58;3471.00
17:10:25.436;28.60;58;3472.00
17:10:26.410;28.60;58;3473.00
17:10:27.437;28.60;58;3474.00
17:10:28.411;28.60;58;3475.00
17:10:29.419;28.60;58;3476.00
17:10:30.438;28.60;58;3477.00
17:10:31.428;28.50;58;3478.00
17:10:32.434;28.50;58;3479.00
17:10:33.445;28.60;59;3480.00
17:10:34.423;28.60;59;3481.00
17:10:35.432;28.50;59;3482.00
17:10:36.444;28.50;59;3483.00
17:10:37.443;28.60;59;3484.00
17:10:38.417;28.60;59;3485.00
17:10:39.427;28.50;59;3486.00
17:10:40.415;28.50;59;3487.00
17:10:41.435;28.60;59;3488.00
17:10:42.419;28.60;59;3489.00
17:10:43.443;28.60;59;3490.00
17:10:44.450;28.60;59;3491.00
17:10:45.423;28.50;59;3492.00
17:10:46.462;28.50;59;3493.00
17:10:47.467;28.50;59;3494.00
17:10:48.433;28.50;59;3495.00
17:10:49.459;28.50;59;3496.00
17:10:50.468;28.50;59;3497.00
17:10:51.443;28.60;59;3498.00
17:10:52.431;28.60;59;3499.00
17:10:53.451;28.60;59;3500.00
17:10:54.459;28.60;59;3501.00
17:10:55.448;28.60;59;3502.00
17:10:56.468;28.60;59;3503.00
17:10:57.448;28.60;59;3504.00
17:10:58.460;28.60;59;3505.00
17:10:59.465;28.50;59;3506.00
17:11:00.444;28.50;59;3507.00
17:11:01.462;28.50;59;3508.00
17:11:02.449;28.50;59;3509.00
17:11:03.468;28.60;59;3510.00
17:11:04.471;28.60;59;3511.00
17:11:05.490;28.50;59;3512.00
17:11:06.447;28.50;59;3513.00
17:11:07.477;28.50;59;3514.00
17:11:08.456;28.50;59;3515.00
17:11:09.478;28.50;59;3516.00
17:11:10.466;28.50;59;3517.00
17:11:11.484;28.50;59;3518.00
17:11:12.485;28.50;59;3519.00
17:11:13.503;28.50;59;3520.00
17:11:14.488;28.50;59;3521.00
17:11:15.507;28.50;59;3522.00
17:11:16.478;28.50;59;3523.00
17:11:17.466;28.50;59;3524.00
17:11:18.478;28.50;59;3525.00
17:11:19.491;28.50;59;3526.00
17:11:20.509;28.50;59;3527.00
17:11:21.496;28.50;59;3528.00
17:11:22.480;28.50;59;3529.00
17:11:23.514;28.50;59;3530.00
17:11:24.476;28.50;59;3531.00
17:11:25.496;28.50;59;3532.00
17:11:26.484;28.50;59;3533.00
17:11:27.503;28.50;59;3534.00
17:11:28.489;28.50;59;3535.00
17:11:29.483;28.50;59;3536.00
17:11:30.517;28.50;59;3537.00
17:11:31.490;28.50;59;3538.00
17:11:32.524;28.50;59;3539.00
17:11:33.497;28.50;60;3540.00
17:11:34.499;28.50;60;3541.00
17:11:35.502;28.50;60;3542.00
17:11:36.522;28.50;60;3543.00
17:11:37.532;28.50;60;3544.00
17:11:38.529;28.50;60;3545.00
17:11:39.497;28.50;60;3546.00
17:11:40.530;28.50;60;3547.00
17:11:41.517;28.50;60;3548.00
17:11:42.537;28.50;60;3549.00
17:11:43.524;28.50;60;3550.00
17:11:44.499;28.50;60;3551.00
17:11:45.519;28.50;60;3552.00
17:11:46.499;28.50;60;3553.00
17:11:47.519;28.50;60;3554.00
17:11:48.509;28.50;60;3555.00
17:11:49.532;28.50;60;3556.00
17:11:50.513;28.50;60;3557.00
17:11:51.532;28.50;60;3558.00
17:11:52.505;28.50;60;3559.00
17:11:53.540;28.50;60;3560.00
17:11:54.549;28.50;60;3561.00
17:11:55.512;28.50;60;3562.00
17:11:56.531;28.50;60;3563.00
17:11:57.519;28.50;60;3564.00
17:11:58.528;28.50;60;3565.00
17:11:59.557;28.50;60;3566.00
17:12:00.527;28.50;60;3567.00
17:12:01.561;28.50;60;3568.00
17:12:02.535;28.50;60;3569.00
17:12:03.523;28.50;60;3570.00
17:12:04.531;28.50;60;3571.00
17:12:05.574;28.50;60;3572.00
17:12:06.529;28.50;60;3573.00
17:12:07.557;28.40;60;3574.00
17:12:08.528;28.40;60;3575.00
17:12:09.541;28.50;60;3576.00
17:12:10.528;28.50;60;3577.00
17:12:11.547;28.50;60;3578.00
17:12:12.537;28.50;60;3579.00
17:12:13.543;28.40;60;3580.00
17:12:14.552;28.40;60;3581.00
17:12:15.573;28.50;60;3582.00
17:12:16.543;28.50;60;3583.00
17:12:17.580;28.40;60;3584.00
17:12:18.556;28.40;60;3585.00
17:12:19.546;28.40;60;3586.00
17:12:20.564;28.40;60;3587.00
17:12:21.553;28.50;60;3588.00
17:12:22.584;28.50;60;3589.00
17:12:23.575;28.40;60;3590.00
17:12:24.554;28.40;60;3591.00
17:12:25.590;28.40;60;3592.00
17:12:26.551;28.40;60;3593.00
17:12:27.574;28.40;60;3594.00
17:12:28.563;28.40;60;3595.00
17:12:29.574;28.40;60;3596.00
17:12:30.595;28.40;60;3597.00
17:12:31.583;28.40;60;3598.00
17:12:32.558;28.40;60;3599.00
17:12:33.581;28.40;61;3600.00
17:12:34.589;28.40;61;3601.00
17:12:35.595;28.40;61;3602.00
17:12:36.564;28.40;61;3603.00
17:12:37.572;28.40;61;3604.00
17:12:38.590;28.40;61;3605.00
17:12:39.607;28.30;61;3606.00
17:12:40.579;28.30;61;3607.00
17:12:41.600;28.40;61;3608.00
17:12:42.586;28.40;61;3609.00
17:12:43.609;28.40;61;3610.00
17:12:44.570;28.40;61;3611.00
17:12:45.592;28.30;61;3612.00
17:12:46.614;28.30;61;3613.00
17:12:47.590;28.40;61;3614.00
17:12:48.606;28.40;61;3615.00
17:12:49.584;28.40;61;3616.00
17:12:50.603;28.40;61;3617.00
17:12:51.599;28.40;61;3618.00
17:12:52.597;28.40;61;3619.00
17:12:53.603;28.40;61;3620.00
17:12:54.590;28.40;61;3621.00
17:12:55.607;28.40;61;3622.00
17:12:56.598;28.40;61;3623.00
17:12:57.606;28.30;61;3624.00
17:12:58.626;28.30;61;3625.00
17:12:59.613;28.40;61;3626.00
17:13:00.609;28.40;61;3627.00
17:13:01.633;28.40;61;3628.00
17:13:02.628;28.40;61;3629.00
17:13:03.652;28.40;61;3630.00
17:13:04.599;28.40;61;3631.00
17:13:05.619;28.30;61;3632.00
17:13:06.627;28.30;61;3633.00
17:13:07.632;28.30;61;3634.00
17:13:08.642;28.30;61;3635.00
17:13:09.641;28.40;61;3636.00
17:13:10.618;28.40;61;3637.00
17:13:11.639;28.30;61;3638.00
17:13:12.626;28.30;61;3639.00
17:13:13.647;28.40;61;3640.00
17:13:14.638;28.40;61;3641.00
17:13:15.656;28.40;61;3642.00
17:13:16.646;28.40;61;3643.00
17:13:17.618;28.30;61;3644.00
17:13:18.653;28.30;61;3645.00
17:13:19.654;28.30;61;3646.00
17:13:20.634;28.30;61;3647.00
17:13:21.655;28.40;61;3648.00
17:13:22.638;28.40;61;3649.00
17:13:23.659;28.30;61;3650.00
17:13:24.622;28.30;61;3651.00
17:13:25.641;28.30;61;3652.00
17:13:26.628;28.30;61;3653.00
17:13:27.633;28.30;61;3654.00
17:13:28.656;28.30;61;3655.00
17:13:29.633;28.30;61;3656.00
17:13:30.654;28.30;61;3657.00
17:13:31.672;28.30;61;3658.00
17:13:32.659;28.30;61;3659.00
17:13:33.679;28.30;62;3660.00
17:13:34.655;28.30;62;3661.00
17:13:35.675;28.30;62;3662.00
17:13:36.642;28.30;62;3663.00
17:13:37.652;28.30;62;3664.00
17:13:38.666;28.30;62;3665.00
17:13:39.666;28.30;62;3666.00
17:13:40.639;28.30;62;3667.00
17:13:41.678;28.30;62;3668.00
17:13:42.668;28.30;62;3669.00
17:13:43.690;28.30;62;3670.00
17:13:44.681;28.30;62;3671.00
17:13:45.668;28.30;62;3672.00
17:13:46.656;28.30;62;3673.00
17:13:47.667;28.30;62;3674.00
17:13:48.658;28.30;62;3675.00
17:13:49.691;28.30;62;3676.00
17:13:50.694;28.30;62;3677.00
17:13:51.685;28.30;62;3678.00
17:13:52.674;28.30;62;3679.00
17:13:53.694;28.30;62;3680.00
17:13:54.682;28.30;62;3681.00
17:13:55.700;28.30;62;3682.00
17:13:56.688;28.30;62;3683.00
17:13:57.709;28.20;62;3684.00
17:13:58.698;28.20;62;3685.00
17:13:59.673;28.30;62;3686.00
17:14:00.674;28.30;62;3687.00
17:14:01.696;28.20;62;3688.00
17:14:02.686;28.20;62;3689.00
17:14:03.695;28.20;62;3690.00
17:14:04.702;28.20;62;3691.00
17:14:05.721;28.20;62;3692.00
17:14:06.710;28.20;62;3693.00
17:14:07.686;28.20;62;3694.00
17:14:08.678;28.20;62;3695.00
17:14:09.712;28.30;62;3696.00
17:14:10.708;28.30;62;3697.00
17:14:11.708;28.30;62;3698.00
17:14:12.720;28.30;62;3699.00
17:14:13.695;28.20;62;3700.00
17:14:14.702;28.20;62;3701.00
17:14:15.721;28.20;62;3702.00
17:14:16.729;28.20;62;3703.00
17:14:17.699;28.20;62;3704.00
17:14:18.735;28.20;62;3705.00
17:14:19.710;28.20;62;3706.00
17:14:20.697;28.20;62;3707.00
17:14:21.717;28.20;62;3708.00
17:14:22.704;28.20;62;3709.00
17:14:23.712;28.20;62;3710.00
17:14:24.722;28.20;62;3711.00
17:14:25.741;28.20;62;3712.00
17:14:26.700;28.20;62;3713.00
17:14:27.735;28.20;62;3714.00
17:14:28.741;28.20;62;3715.00
17:14:29.750;28.20;62;3716.00
17:14:30.724;28.20;62;3717.00
17:14:31.713;28.20;62;3718.00
