temp;pwm;time(s)
25.00;30;15.85
25.00;30;15.87
25.00;30;15.88
25.00;30;15.90
25.00;30;15.92
25.00;30;15.93
25.00;30;15.95
25.00;30;15.97
25.00;30;15.98
25.00;30;16.00
25.00;30;16.02
25.00;30;16.03
25.00;30;16.05
25.00;30;16.07
25.00;30;16.08
25.00;30;16.10
25.00;30;16.12
25.00;30;16.13
25.00;30;16.15
25.00;30;16.17
25.00;30;16.18
25.00;30;16.20
25.00;30;16.21
25.00;30;16.23
25.00;30;16.25
25.00;30;16.27
25.00;30;16.28
25.00;30;16.30
25.00;30;16.32
25.00;30;16.33
25.00;30;16.35
25.00;30;16.36
25.00;30;16.38
25.00;30;16.40
25.00;30;16.42
25.00;30;16.43
25.00;30;16.45
25.00;30;16.46
25.00;30;16.48
25.00;30;16.50
25.00;30;16.52
25.00;30;16.53
25.00;30;16.55
25.00;30;16.56
25.00;30;16.58
25.00;30;16.60
25.00;30;16.61
25.00;30;16.63
25.00;30;16.65
25.00;30;16.67
25.00;30;16.68
25.00;30;16.70
25.00;30;16.71
25.00;30;16.73
25.00;30;16.75
25.00;30;16.76
25.00;30;16.78
25.00;30;16.80
25.00;30;16.81
25.00;30;16.83
25.00;30;16.85
25.00;30;16.86
25.00;30;16.88
25.00;30;16.90
25.00;30;16.92
25.00;30;16.93
25.00;30;16.95
25.00;30;16.96
25.00;30;16.98
25.00;30;17.00
25.00;30;17.01
25.00;30;17.03
25.00;30;17.05
25.00;30;17.06
25.00;30;17.08
25.00;30;17.10
25.00;30;17.11
25.00;30;17.13
25.00;30;17.15
25.00;30;17.16
25.00;30;17.18
25.00;30;17.20
25.00;30;17.21
25.00;30;17.23
25.00;30;17.25
25.00;30;17.26
25.00;30;17.28
25.00;30;17.30
25.00;30;17.31
25.00;30;17.33
25.00;30;17.35
25.00;30;17.36
25.00;30;17.38
25.00;30;17.40
25.00;30;17.41
25.00;30;17.43
25.00;30;17.45
25.00;30;17.46
25.00;30;17.48
25.00;30;17.50
25.00;30;17.51
25.00;30;17.53
25.00;30;17.55
25.00;30;17.56
25.00;30;17.58
25.00;30;17.60
25.00;30;17.61
25.00;30;17.63
25.00;30;17.65
25.00;30;17.66
25.00;30;17.68
25.00;30;17.70
25.00;30;17.71
25.00;30;17.73
25.00;30;17.75
25.00;30;17.76
25.00;30;17.78
25.00;30;17.80
25.00;30;17.81
25.00;30;17.83
25.00;30;17.85
25.00;30;17.86
25.00;30;17.88
25.00;30;17.90
25.00;30;17.91
25.00;30;17.93
25.00;30;17.95
25.00;30;17.96
25.00;30;17.98
25.00;30;18.00
25.00;30;18.01
25.00;30;18.03
25.00;30;18.05
25.00;30;18.06
25.00;30;18.08
25.00;30;18.10
25.00;30;18.11
25.00;30;18.13
25.00;30;18.14
25.00;30;18.16
25.00;30;18.18
25.00;30;18.19
25.00;30;18.21
25.00;30;18.23
25.00;30;18.25
25.00;30;18.26
25.00;30;18.28
25.00;30;18.29
25.00;30;18.31
25.00;30;18.33
25.00;30;18.34
25.00;30;18.36
25.00;30;18.38
25.00;30;18.39
25.00;30;18.41
25.00;30;18.43
25.00;30;18.44
25.00;30;18.46
25.00;30;18.48
25.00;30;18.49
25.00;30;18.51
25.00;30;18.53
25.00;30;18.54
25.00;30;18.56
25.00;30;18.58
25.00;30;18.59
25.00;30;18.61
25.00;30;18.63
25.00;30;18.64
25.00;30;18.66
25.00;30;18.68
25.00;30;18.69
25.00;30;18.71
25.00;30;18.73
25.00;30;18.74
25.00;30;18.76
25.00;30;18.78
25.00;30;18.79
25.00;30;18.81
25.00;30;18.83
25.00;30;18.84
25.00;30;18.86
25.00;30;18.88
25.00;30;18.89
25.00;30;18.91
25.00;30;18.93
25.00;30;18.94
25.00;30;18.96
25.00;30;18.98
25.00;30;18.99
25.00;30;19.01
25.00;30;19.03
25.00;30;19.04
25.00;30;19.06
25.00;30;19.08
25.00;30;19.09
25.00;30;19.11
25.00;30;19.13
25.00;30;19.14
25.00;30;19.16
25.00;30;19.18
25.00;30;19.19
25.00;30;19.21
25.00;30;19.23
25.00;30;19.24
25.00;30;19.26
25.00;30;19.28
25.00;30;19.29
25.00;30;19.31
25.00;30;19.33
25.00;30;19.34
25.00;30;19.36
25.00;30;19.38
25.00;30;19.39
25.00;30;19.41
25.00;30;19.43
25.00;30;19.44
25.00;30;19.46
25.00;30;19.48
25.00;30;19.49
25.00;30;19.51
25.00;30;19.53
25.00;30;19.54
25.00;30;19.56
25.00;30;19.58
25.00;30;19.59
25.00;30;19.61
25.00;30;19.62
25.00;30;19.64
25.00;30;19.66
25.00;30;19.68
25.00;30;19.69
25.00;30;19.71
25.00;30;19.72
25.00;30;19.74
25.00;30;19.76
25.00;30;19.78
25.00;30;19.79
25.00;30;19.81
25.00;30;19.82
25.00;30;19.84
25.00;30;19.86
25.00;30;19.87
25.00;30;19.89
25.00;30;19.91
25.00;30;19.93
25.00;30;19.94
25.00;30;19.96
25.00;30;19.97
25.00;30;19.99
25.00;30;20.01
25.00;30;20.02
25.00;30;20.04
25.00;30;20.06
25.00;30;20.07
25.00;30;20.09
25.00;30;20.11
24.90;30;20.12
24.90;30;20.14
24.90;30;20.16
24.90;30;20.17
24.90;30;20.19
24.90;30;20.21
24.90;30;20.22
24.90;30;20.24
24.90;30;20.26
24.90;30;20.27
24.90;30;20.29
24.90;30;20.31
24.90;30;20.32
24.90;30;20.34
24.90;30;20.36
24.90;30;20.37
24.90;30;20.39
24.90;30;20.41
24.90;30;20.42
24.90;30;20.44
24.90;30;20.46
24.90;30;20.47
24.90;30;20.49
24.90;30;20.51
24.90;30;20.52
24.90;30;20.54
24.90;30;20.56
24.90;30;20.57
24.90;30;20.59
24.90;30;20.61
24.90;30;20.62
24.90;30;20.64
24.90;30;20.66
24.90;30;20.67
24.90;30;20.69
24.90;30;20.70
24.90;30;20.72
24.90;30;20.74
24.90;30;20.76
24.90;30;20.77
24.90;30;20.79
24.90;30;20.81
24.90;30;20.82
24.90;30;20.84
24.90;30;20.86
24.90;30;20.87
24.90;30;20.89
24.90;30;20.90
24.90;30;20.92
24.90;30;20.94
24.90;30;20.95
24.90;30;20.97
24.90;30;20.99
24.90;30;21.01
24.90;30;21.02
24.90;30;21.04
24.90;30;21.06
24.90;30;21.07
24.90;30;21.09
24.90;30;21.10
24.90;30;21.12
24.90;30;21.14
24.90;30;21.15
24.90;30;21.17
24.90;30;21.19
24.90;30;21.20
24.90;30;21.22
24.90;30;21.24
24.90;30;21.26
24.90;30;21.27
24.90;30;21.29
24.90;30;21.30
24.90;30;21.32
24.90;30;21.34
24.90;30;21.35
24.90;30;21.37
24.90;30;21.39
24.90;30;21.40
24.90;30;21.42
24.90;30;21.44
24.90;30;21.45
24.90;30;21.47
24.90;30;21.49
24.90;30;21.50
24.90;30;21.52
24.90;30;21.54
24.90;30;21.55
24.90;30;21.57
24.90;30;21.59
24.90;30;21.60
24.90;30;21.62
24.90;30;21.64
24.90;30;21.65
24.90;30;21.67
24.90;30;21.69
24.90;30;21.70
24.90;30;21.72
24.90;30;21.74
24.90;30;21.75
24.90;30;21.77
24.90;30;21.79
24.90;30;21.80
24.90;30;21.82
24.90;30;21.84
24.90;30;21.85
24.90;30;21.87
24.90;30;21.89
24.90;30;21.90
24.90;30;21.92
24.90;30;21.94
24.90;30;21.95
24.90;30;21.97
24.90;30;21.99
24.90;30;22.00
24.90;30;22.02
24.90;30;22.04
24.90;30;22.05
24.90;30;22.07
24.90;30;22.09
24.90;30;22.10
24.90;30;22.12
24.90;30;22.14
24.90;30;22.15
24.90;30;22.17
24.90;30;22.19
24.90;30;22.20
24.90;30;22.22
24.90;30;22.23
24.90;30;22.25
24.90;30;22.27
24.90;30;22.28
24.90;30;22.30
24.90;30;22.32
24.90;30;22.34
24.90;30;22.35
24.90;30;22.37
24.90;30;22.39
24.90;30;22.40
24.90;30;22.42
24.90;30;22.44
24.90;30;22.45
