temp;pwm;time(s)
26.00;70;14.17
26.00;70;14.18
26.00;70;14.20
26.00;70;14.22
26.00;70;14.23
26.00;70;14.25
26.00;70;14.27
26.00;70;14.28
26.00;70;14.30
26.00;70;14.32
26.00;70;14.33
26.00;70;14.35
26.00;70;14.37
26.00;70;14.38
26.00;70;14.40
26.00;70;14.42
26.00;70;14.43
26.00;70;14.45
26.00;70;14.47
26.00;70;14.48
26.00;70;14.50
26.00;70;14.52
26.00;70;14.53
26.00;70;14.55
26.00;70;14.57
26.00;70;14.58
26.00;70;14.60
26.00;70;14.62
26.00;70;14.63
26.00;70;14.65
26.00;70;14.67
26.00;70;14.68
26.00;70;14.70
26.00;70;14.72
26.00;70;14.73
26.00;70;14.75
26.00;70;14.77
26.00;70;14.78
26.00;70;14.80
26.00;70;14.82
26.00;70;14.83
26.00;70;14.85
26.00;70;14.87
26.00;70;14.88
26.00;70;14.90
26.00;70;14.92
26.00;70;14.93
26.00;70;14.95
26.00;70;14.97
26.00;70;14.98
26.00;70;15.00
26.00;70;15.02
26.00;70;15.03
26.00;70;15.05
26.00;70;15.07
26.00;70;15.08
26.00;70;15.10
26.00;70;15.12
26.00;70;15.13
26.00;70;15.15
26.00;70;15.17
26.00;70;15.18
26.00;70;15.20
26.00;70;15.22
26.00;70;15.23
26.00;70;15.25
26.00;70;15.27
26.00;70;15.28
26.00;70;15.30
26.00;70;15.31
26.00;70;15.33
26.00;70;15.35
26.00;70;15.37
26.00;70;15.38
26.00;70;15.40
26.00;70;15.42
26.00;70;15.43
26.00;70;15.45
26.00;70;15.47
26.00;70;15.48
26.00;70;15.50
26.00;70;15.52
26.00;70;15.53
26.00;70;15.55
26.00;70;15.56
26.00;70;15.58
26.00;70;15.60
26.00;70;15.62
26.00;70;15.63
26.00;70;15.65
26.00;70;15.67
26.00;70;15.68
26.00;70;15.70
26.00;70;15.72
26.00;70;15.73
26.00;70;15.75
26.00;70;15.77
26.00;70;15.78
26.00;70;15.80
26.00;70;15.81
26.00;70;15.83
26.00;70;15.85
26.00;70;15.87
26.00;70;15.88
26.00;70;15.90
26.00;70;15.92
26.00;70;15.93
26.00;70;15.95
26.00;70;15.97
26.00;70;15.98
26.00;70;16.00
26.00;70;16.01
26.00;70;16.03
26.00;70;16.05
26.00;70;16.06
26.00;70;16.08
25.90;70;16.10
25.90;70;16.11
25.90;70;16.13
25.90;70;16.15
25.90;70;16.16
25.90;70;16.18
25.90;70;16.20
25.90;70;16.21
25.90;70;16.23
25.90;70;16.25
25.90;70;16.26
25.90;70;16.28
25.90;70;16.30
25.90;70;16.31
25.90;70;16.33
25.90;70;16.35
25.90;70;16.36
25.90;70;16.38
25.90;70;16.40
25.90;70;16.41
25.90;70;16.43
25.90;70;16.45
25.90;70;16.46
25.90;70;16.48
25.90;70;16.50
25.90;70;16.51
25.90;70;16.53
25.90;70;16.55
25.90;70;16.56
25.90;70;16.58
25.90;70;16.60
25.90;70;16.61
25.90;70;16.63
25.90;70;16.65
25.90;70;16.66
25.90;70;16.68
25.90;70;16.70
25.90;70;16.71
25.90;70;16.73
25.90;70;16.75
25.90;70;16.76
25.90;70;16.78
25.90;70;16.80
25.90;70;16.81
25.90;70;16.83
25.90;70;16.85
25.90;70;16.86
25.90;70;16.88
25.90;70;16.90
25.90;70;16.91
25.90;70;16.93
25.90;70;16.95
25.90;70;16.96
25.90;70;16.98
25.90;70;17.00
25.90;70;17.01
25.90;70;17.03
25.90;70;17.05
25.90;70;17.06
25.90;70;17.08
25.90;70;17.10
25.90;70;17.11
25.90;70;17.13
25.90;70;17.14
25.90;70;17.16
25.90;70;17.18
25.90;70;17.20
25.90;70;17.21
25.90;70;17.23
25.90;70;17.24
25.90;70;17.26
25.90;70;17.28
25.90;70;17.30
25.90;70;17.31
25.90;70;17.33
25.90;70;17.35
25.90;70;17.36
25.90;70;17.38
25.90;70;17.39
25.90;70;17.41
25.90;70;17.43
25.90;70;17.44
25.90;70;17.46
25.90;70;17.48
25.90;70;17.49
25.90;70;17.51
25.90;70;17.53
25.90;70;17.55
25.90;70;17.56
25.90;70;17.58
25.90;70;17.60
25.90;70;17.61
25.90;70;17.63
25.90;70;17.64
25.90;70;17.66
25.90;70;17.68
25.90;70;17.69
25.90;70;17.71
25.90;70;17.73
25.90;70;17.74
25.90;70;17.76
25.90;70;17.78
25.90;70;17.80
25.90;70;17.81
25.90;70;17.83
25.90;70;17.84
