temp;pwm;time(s)
20.44;70;1263.01
20.44;70;1264.04
20.44;70;1265.01
20.44;70;1266.04
20.44;70;1267.01
20.44;70;1268.03
20.37;70;1269.00
20.44;70;1270.03
20.44;70;1271.06
20.44;70;1272.02
20.44;70;1273.05
20.44;70;1274.02
20.44;70;1275.05
20.44;70;1276.02
20.44;70;1277.04
20.37;70;1278.01
20.44;70;1279.04
20.44;70;1280.01
20.44;70;1281.03
20.44;70;1282.00
20.44;70;1283.03
20.44;70;1284.06
20.44;70;1285.03
20.44;70;1286.05
20.44;70;1287.02
20.44;70;1288.05
20.44;70;1289.02
20.44;70;1290.04
20.44;70;1291.01
20.44;70;1292.04
20.44;70;1293.00
20.44;70;1294.03
20.50;70;1295.06
20.44;70;1296.03
20.44;70;1297.05
20.50;70;1298.02
20.44;70;1299.05
20.44;70;1300.02
20.50;70;1301.04
20.50;70;1302.01
20.50;70;1303.04
20.44;70;1304.00
20.50;70;1305.03
20.50;70;1306.06
20.44;70;1307.03
20.50;70;1308.06
20.50;70;1309.02
20.44;70;1310.05
20.44;70;1311.02
20.50;70;1312.04
20.44;70;1313.01
20.44;70;1314.04
20.44;70;1315.01
20.44;70;1316.04
20.44;70;1317.00
20.50;70;1318.03
20.50;70;1319.06
20.50;70;1320.03
20.44;70;1321.05
20.50;70;1322.02
20.44;70;1323.05
20.50;70;1324.01
20.44;70;1325.04
20.44;70;1326.01
20.44;70;1327.04
20.44;70;1328.00
20.44;70;1329.03
20.44;70;1330.06
20.44;70;1331.02
20.44;70;1332.05
20.44;70;1333.02
20.44;70;1334.05
20.44;70;1335.01
20.44;70;1336.04
20.44;70;1337.01
20.44;70;1338.04
20.44;70;1339.00
20.44;70;1340.03
20.44;70;1341.06
20.44;70;1342.03
20.44;70;1343.05
20.44;70;1344.02
20.44;70;1345.05
20.44;70;1346.02
20.44;70;1347.04
20.44;70;1348.01
20.44;70;1349.04
20.50;70;1350.01
20.44;70;1351.03
20.44;70;1352.00
20.44;70;1353.03
20.44;70;1354.06
20.44;70;1355.02
20.44;70;1356.05
20.44;70;1357.02
20.44;70;1358.05
